date,product_id,product_name,category,units_demanded,units_sold,lost_sales,inventory_level,unit_price,revenue,holding_cost,reorder_placed,stockout_flag,reorder_point,lead_time_days
2023-04-14,P1025,Sports Product 5,Sports,5,5,0,249,1270,6350,94.87,False,0,133,11
2023-04-15,P1025,Sports Product 5,Sports,6,6,0,243,1270,7620,92.58,False,0,133,11
2023-04-16,P1025,Sports Product 5,Sports,6,6,0,237,1270,7620,90.3,False,0,133,11
2023-04-17,P1025,Sports Product 5,Sports,5,5,0,232,1270,6350,88.39,False,0,133,11
2023-04-18,P1025,Sports Product 5,Sports,5,5,0,227,1270,6350,86.49,False,0,133,11
2023-04-19,P1025,Sports Product 5,Sports,6,6,0,221,1270,7620,84.2,False,0,133,11
2023-04-20,P1025,Sports Product 5,Sports,6,6,0,215,1270,7620,81.91,False,0,133,11
2023-04-21,P1025,Sports Product 5,Sports,4,4,0,211,1270,5080,80.39,False,0,133,11
2023-04-22,P1025,Sports Product 5,Sports,7,7,0,204,1270,8890,77.72,False,0,133,11
2023-04-23,P1025,Sports Product 5,Sports,7,7,0,197,1270,8890,75.06,False,0,133,11
2023-04-24,P1025,Sports Product 5,Sports,5,5,0,192,1270,6350,73.15,False,0,133,11
2023-04-25,P1025,Sports Product 5,Sports,5,5,0,187,1270,6350,71.25,False,0,133,11
2023-04-26,P1025,Sports Product 5,Sports,5,5,0,182,1270,6350,69.34,False,0,133,11
2023-04-27,P1025,Sports Product 5,Sports,4,4,0,178,1270,5080,67.82,False,0,133,11
2023-04-28,P1025,Sports Product 5,Sports,5,5,0,173,1270,6350,65.91,False,0,133,11
2023-04-29,P1025,Sports Product 5,Sports,7,7,0,166,1270,8890,63.25,False,0,133,11
2023-04-30,P1025,Sports Product 5,Sports,6,6,0,160,1270,7620,60.96,False,0,133,11
2023-05-01,P1025,Sports Product 5,Sports,6,6,0,154,1270,7620,58.67,False,0,133,11
2023-05-02,P1025,Sports Product 5,Sports,6,6,0,148,1270,7620,56.39,False,0,133,11
2023-05-03,P1025,Sports Product 5,Sports,6,6,0,142,1270,7620,54.1,False,0,133,11
2023-05-04,P1025,Sports Product 5,Sports,7,7,0,135,1270,8890,51.43,False,0,133,11
2023-05-05,P1025,Sports Product 5,Sports,5,5,0,585,1270,6350,222.88,True,0,133,11
2023-05-06,P1025,Sports Product 5,Sports,6,6,0,579,1270,7620,220.6,False,0,133,11
2023-05-07,P1025,Sports Product 5,Sports,6,6,0,573,1270,7620,218.31,False,0,133,11
2023-05-08,P1025,Sports Product 5,Sports,5,5,0,568,1270,6350,216.41,False,0,133,11
2023-05-09,P1025,Sports Product 5,Sports,5,5,0,563,1270,6350,214.5,False,0,133,11
2023-05-10,P1025,Sports Product 5,Sports,4,4,0,559,1270,5080,212.98,False,0,133,11
2023-05-11,P1025,Sports Product 5,Sports,5,5,0,554,1270,6350,211.07,False,0,133,11
2023-05-12,P1025,Sports Product 5,Sports,4,4,0,550,1270,5080,209.55,False,0,133,11
2023-05-13,P1025,Sports Product 5,Sports,5,5,0,545,1270,6350,207.64,False,0,133,11
2023-05-14,P1025,Sports Product 5,Sports,7,7,0,538,1270,8890,204.98,False,0,133,11
2023-05-15,P1025,Sports Product 5,Sports,5,5,0,533,1270,6350,203.07,False,0,133,11
2023-05-16,P1025,Sports Product 5,Sports,6,6,0,527,1270,7620,200.79,False,0,133,11
2023-05-17,P1025,Sports Product 5,Sports,5,5,0,522,1270,6350,198.88,False,0,133,11
2023-05-18,P1025,Sports Product 5,Sports,6,6,0,516,1270,7620,196.6,False,0,133,11
2023-05-19,P1025,Sports Product 5,Sports,5,5,0,511,1270,6350,194.69,False,0,133,11
2023-05-20,P1025,Sports Product 5,Sports,4,4,0,507,1270,5080,193.17,False,0,133,11
2023-05-21,P1025,Sports Product 5,Sports,6,6,0,501,1270,7620,190.88,False,0,133,11
2023-05-22,P1025,Sports Product 5,Sports,3,3,0,498,1270,3810,189.74,False,0,133,11
2023-05-23,P1025,Sports Product 5,Sports,4,4,0,494,1270,5080,188.21,False,0,133,11
2023-05-24,P1025,Sports Product 5,Sports,4,4,0,490,1270,5080,186.69,False,0,133,11
2023-05-25,P1025,Sports Product 5,Sports,4,4,0,486,1270,5080,185.17,False,0,133,11
2023-05-26,P1025,Sports Product 5,Sports,5,5,0,481,1270,6350,183.26,False,0,133,11
2023-05-27,P1025,Sports Product 5,Sports,5,5,0,476,1270,6350,181.36,False,0,133,11
2023-05-28,P1025,Sports Product 5,Sports,5,5,0,471,1270,6350,179.45,False,0,133,11
2023-05-29,P1025,Sports Product 5,Sports,6,6,0,465,1270,7620,177.16,False,0,133,11
2023-05-30,P1025,Sports Product 5,Sports,4,4,0,461,1270,5080,175.64,False,0,133,11
2023-05-31,P1025,Sports Product 5,Sports,3,3,0,458,1270,3810,174.5,False,0,133,11
2023-06-01,P1025,Sports Product 5,Sports,5,5,0,453,1270,6350,172.59,False,0,133,11
2023-06-02,P1025,Sports Product 5,Sports,4,4,0,449,1270,5080,171.07,False,0,133,11
2023-06-03,P1025,Sports Product 5,Sports,5,5,0,444,1270,6350,169.16,False,0,133,11
2023-06-04,P1025,Sports Product 5,Sports,7,7,0,437,1270,8890,166.5,False,0,133,11
2023-06-05,P1025,Sports Product 5,Sports,5,5,0,432,1270,6350,164.59,False,0,133,11
2023-06-06,P1025,Sports Product 5,Sports,4,4,0,428,1270,5080,163.07,False,0,133,11
2023-06-07,P1025,Sports Product 5,Sports,5,5,0,423,1270,6350,161.16,False,0,133,11
2023-06-08,P1025,Sports Product 5,Sports,6,6,0,417,1270,7620,158.88,False,0,133,11
2023-06-09,P1025,Sports Product 5,Sports,6,6,0,411,1270,7620,156.59,False,0,133,11
2023-06-10,P1025,Sports Product 5,Sports,4,4,0,407,1270,5080,155.07,False,0,133,11
2023-06-11,P1025,Sports Product 5,Sports,5,5,0,402,1270,6350,153.16,False,0,133,11
2023-06-12,P1025,Sports Product 5,Sports,5,5,0,397,1270,6350,151.26,False,0,133,11
2023-06-13,P1025,Sports Product 5,Sports,5,5,0,392,1270,6350,149.35,False,0,133,11
2023-06-14,P1025,Sports Product 5,Sports,5,5,0,387,1270,6350,147.45,False,0,133,11
2023-06-15,P1025,Sports Product 5,Sports,4,4,0,383,1270,5080,145.92,False,0,133,11
2023-06-16,P1025,Sports Product 5,Sports,4,4,0,379,1270,5080,144.4,False,0,133,11
2023-06-17,P1025,Sports Product 5,Sports,8,8,0,371,1270,10160,141.35,False,0,133,11
2023-06-18,P1025,Sports Product 5,Sports,6,6,0,365,1270,7620,139.06,False,0,133,11
2023-06-19,P1025,Sports Product 5,Sports,6,6,0,359,1270,7620,136.78,False,0,133,11
2023-06-20,P1025,Sports Product 5,Sports,5,5,0,354,1270,6350,134.87,False,0,133,11
2023-06-21,P1025,Sports Product 5,Sports,5,5,0,349,1270,6350,132.97,False,0,133,11
2023-06-22,P1025,Sports Product 5,Sports,5,5,0,344,1270,6350,131.06,False,0,133,11
2023-06-23,P1025,Sports Product 5,Sports,4,4,0,340,1270,5080,129.54,False,0,133,11
2023-06-24,P1025,Sports Product 5,Sports,5,5,0,335,1270,6350,127.63,False,0,133,11
2023-06-25,P1025,Sports Product 5,Sports,7,7,0,328,1270,8890,124.97,False,0,133,11
2023-06-26,P1025,Sports Product 5,Sports,5,5,0,323,1270,6350,123.06,False,0,133,11
2023-06-27,P1025,Sports Product 5,Sports,6,6,0,317,1270,7620,120.78,False,0,133,11
2023-06-28,P1025,Sports Product 5,Sports,6,6,0,311,1270,7620,118.49,False,0,133,11
2023-06-29,P1025,Sports Product 5,Sports,4,4,0,307,1270,5080,116.97,False,0,133,11
2023-06-30,P1025,Sports Product 5,Sports,6,6,0,301,1270,7620,114.68,False,0,133,11
2023-07-01,P1025,Sports Product 5,Sports,5,5,0,296,1270,6350,112.78,False,0,133,11
2023-07-02,P1025,Sports Product 5,Sports,5,5,0,291,1270,6350,110.87,False,0,133,11
2023-07-03,P1025,Sports Product 5,Sports,5,5,0,286,1270,6350,108.97,False,0,133,11
2023-07-04,P1025,Sports Product 5,Sports,5,5,0,281,1270,6350,107.06,False,0,133,11
2023-07-05,P1025,Sports Product 5,Sports,4,4,0,277,1270,5080,105.54,False,0,133,11
2023-07-06,P1025,Sports Product 5,Sports,4,4,0,273,1270,5080,104.01,False,0,133,11
2023-07-07,P1025,Sports Product 5,Sports,5,5,0,268,1270,6350,102.11,False,0,133,11
2023-07-08,P1025,Sports Product 5,Sports,4,4,0,264,1270,5080,100.58,False,0,133,11
2023-07-09,P1025,Sports Product 5,Sports,4,4,0,260,1270,5080,99.06,False,0,133,11
2023-07-10,P1025,Sports Product 5,Sports,4,4,0,256,1270,5080,97.54,False,0,133,11
2023-07-11,P1025,Sports Product 5,Sports,3,3,0,253,1270,3810,96.39,False,0,133,11
2023-07-12,P1025,Sports Product 5,Sports,4,4,0,249,1270,5080,94.87,False,0,133,11
2023-07-13,P1025,Sports Product 5,Sports,4,4,0,245,1270,5080,93.34,False,0,133,11
2023-07-14,P1025,Sports Product 5,Sports,3,3,0,242,1270,3810,92.2,False,0,133,11
2023-07-15,P1025,Sports Product 5,Sports,5,5,0,237,1270,6350,90.3,False,0,133,11
2023-07-16,P1025,Sports Product 5,Sports,6,6,0,231,1270,7620,88.01,False,0,133,11
2023-07-17,P1025,Sports Product 5,Sports,4,4,0,227,1270,5080,86.49,False,0,133,11
2023-07-18,P1025,Sports Product 5,Sports,4,4,0,223,1270,5080,84.96,False,0,133,11
2023-07-19,P1025,Sports Product 5,Sports,4,4,0,219,1270,5080,83.44,False,0,133,11
2023-07-20,P1025,Sports Product 5,Sports,4,4,0,215,1270,5080,81.91,False,0,133,11
2023-07-21,P1025,Sports Product 5,Sports,4,4,0,211,1270,5080,80.39,False,0,133,11
2023-07-22,P1025,Sports Product 5,Sports,5,5,0,206,1270,6350,78.49,False,0,133,11
2023-07-23,P1025,Sports Product 5,Sports,4,4,0,202,1270,5080,76.96,False,0,133,11
2023-07-24,P1025,Sports Product 5,Sports,3,3,0,199,1270,3810,75.82,False,0,133,11
2023-07-25,P1025,Sports Product 5,Sports,3,3,0,196,1270,3810,74.68,False,0,133,11
2023-07-26,P1025,Sports Product 5,Sports,4,4,0,192,1270,5080,73.15,False,0,133,11
2023-07-27,P1025,Sports Product 5,Sports,4,4,0,188,1270,5080,71.63,False,0,133,11
2023-07-28,P1025,Sports Product 5,Sports,4,4,0,184,1270,5080,70.1,False,0,133,11
2023-07-29,P1025,Sports Product 5,Sports,5,5,0,179,1270,6350,68.2,False,0,133,11
2023-07-30,P1025,Sports Product 5,Sports,5,5,0,174,1270,6350,66.29,False,0,133,11
2023-07-31,P1025,Sports Product 5,Sports,4,4,0,170,1270,5080,64.77,False,0,133,11
2023-08-01,P1025,Sports Product 5,Sports,3,3,0,167,1270,3810,63.63,False,0,133,11
2023-08-02,P1025,Sports Product 5,Sports,3,3,0,164,1270,3810,62.48,False,0,133,11
2023-08-03,P1025,Sports Product 5,Sports,3,3,0,161,1270,3810,61.34,False,0,133,11
2023-08-04,P1025,Sports Product 5,Sports,4,4,0,157,1270,5080,59.82,False,0,133,11
2023-08-05,P1025,Sports Product 5,Sports,4,4,0,153,1270,5080,58.29,False,0,133,11
2023-08-06,P1025,Sports Product 5,Sports,4,4,0,149,1270,5080,56.77,False,0,133,11
2023-08-07,P1025,Sports Product 5,Sports,4,4,0,145,1270,5080,55.24,False,0,133,11
2023-08-08,P1025,Sports Product 5,Sports,5,5,0,140,1270,6350,53.34,False,0,133,11
2023-08-09,P1025,Sports Product 5,Sports,5,5,0,135,1270,6350,51.43,False,0,133,11
2023-08-10,P1025,Sports Product 5,Sports,4,4,0,586,1270,5080,223.27,True,0,133,11
2023-08-11,P1025,Sports Product 5,Sports,5,5,0,581,1270,6350,221.36,False,0,133,11
2023-08-12,P1025,Sports Product 5,Sports,3,3,0,578,1270,3810,220.22,False,0,133,11
2023-08-13,P1025,Sports Product 5,Sports,6,6,0,572,1270,7620,217.93,False,0,133,11
2023-08-14,P1025,Sports Product 5,Sports,4,4,0,568,1270,5080,216.41,False,0,133,11
2023-08-15,P1025,Sports Product 5,Sports,4,4,0,564,1270,5080,214.88,False,0,133,11
2023-08-16,P1025,Sports Product 5,Sports,3,3,0,561,1270,3810,213.74,False,0,133,11
2023-08-17,P1025,Sports Product 5,Sports,4,4,0,557,1270,5080,212.22,False,0,133,11
2023-08-18,P1025,Sports Product 5,Sports,4,4,0,553,1270,5080,210.69,False,0,133,11
2023-08-19,P1025,Sports Product 5,Sports,5,5,0,548,1270,6350,208.79,False,0,133,11
2023-08-20,P1025,Sports Product 5,Sports,5,5,0,543,1270,6350,206.88,False,0,133,11
2023-08-21,P1025,Sports Product 5,Sports,3,3,0,540,1270,3810,205.74,False,0,133,11
2023-08-22,P1025,Sports Product 5,Sports,3,3,0,537,1270,3810,204.6,False,0,133,11
2023-08-23,P1025,Sports Product 5,Sports,4,4,0,533,1270,5080,203.07,False,0,133,11
2023-08-24,P1025,Sports Product 5,Sports,4,4,0,529,1270,5080,201.55,False,0,133,11
2023-08-25,P1025,Sports Product 5,Sports,4,4,0,525,1270,5080,200.02,False,0,133,11
2023-08-26,P1025,Sports Product 5,Sports,6,6,0,519,1270,7620,197.74,False,0,133,11
2023-08-27,P1025,Sports Product 5,Sports,5,5,0,514,1270,6350,195.83,False,0,133,11
2023-08-28,P1025,Sports Product 5,Sports,4,4,0,510,1270,5080,194.31,False,0,133,11
2023-08-29,P1025,Sports Product 5,Sports,4,4,0,506,1270,5080,192.79,False,0,133,11
2023-08-30,P1025,Sports Product 5,Sports,5,5,0,501,1270,6350,190.88,False,0,133,11
2023-08-31,P1025,Sports Product 5,Sports,3,3,0,498,1270,3810,189.74,False,0,133,11
2023-09-01,P1025,Sports Product 5,Sports,3,3,0,495,1270,3810,188.59,False,0,133,11
2023-09-02,P1025,Sports Product 5,Sports,5,5,0,490,1270,6350,186.69,False,0,133,11
2023-09-03,P1025,Sports Product 5,Sports,7,7,0,483,1270,8890,184.02,False,0,133,11
2023-09-04,P1025,Sports Product 5,Sports,4,4,0,479,1270,5080,182.5,False,0,133,11
2023-09-05,P1025,Sports Product 5,Sports,4,4,0,475,1270,5080,180.97,False,0,133,11
2023-09-06,P1025,Sports Product 5,Sports,4,4,0,471,1270,5080,179.45,False,0,133,11
2023-09-07,P1025,Sports Product 5,Sports,5,5,0,466,1270,6350,177.55,False,0,133,11
2023-09-08,P1025,Sports Product 5,Sports,4,4,0,462,1270,5080,176.02,False,0,133,11
2023-09-09,P1025,Sports Product 5,Sports,6,6,0,456,1270,7620,173.74,False,0,133,11
2023-09-10,P1025,Sports Product 5,Sports,4,4,0,452,1270,5080,172.21,False,0,133,11
2023-09-11,P1025,Sports Product 5,Sports,3,3,0,449,1270,3810,171.07,False,0,133,11
2023-09-12,P1025,Sports Product 5,Sports,5,5,0,444,1270,6350,169.16,False,0,133,11
2023-09-13,P1025,Sports Product 5,Sports,4,4,0,440,1270,5080,167.64,False,0,133,11
2023-09-14,P1025,Sports Product 5,Sports,3,3,0,437,1270,3810,166.5,False,0,133,11
2023-09-15,P1025,Sports Product 5,Sports,3,3,0,434,1270,3810,165.35,False,0,133,11
2023-09-16,P1025,Sports Product 5,Sports,4,4,0,430,1270,5080,163.83,False,0,133,11
2023-09-17,P1025,Sports Product 5,Sports,5,5,0,425,1270,6350,161.92,False,0,133,11
2023-09-18,P1025,Sports Product 5,Sports,4,4,0,421,1270,5080,160.4,False,0,133,11
2023-09-19,P1025,Sports Product 5,Sports,4,4,0,417,1270,5080,158.88,False,0,133,11
2023-09-20,P1025,Sports Product 5,Sports,4,4,0,413,1270,5080,157.35,False,0,133,11
2023-09-21,P1025,Sports Product 5,Sports,4,4,0,409,1270,5080,155.83,False,0,133,11
2023-09-22,P1025,Sports Product 5,Sports,5,5,0,404,1270,6350,153.92,False,0,133,11
2023-09-23,P1025,Sports Product 5,Sports,7,7,0,397,1270,8890,151.26,False,0,133,11
2023-09-24,P1025,Sports Product 5,Sports,5,5,0,392,1270,6350,149.35,False,0,133,11
2023-09-25,P1025,Sports Product 5,Sports,4,4,0,388,1270,5080,147.83,False,0,133,11
2023-09-26,P1025,Sports Product 5,Sports,4,4,0,384,1270,5080,146.3,False,0,133,11
2023-09-27,P1025,Sports Product 5,Sports,4,4,0,380,1270,5080,144.78,False,0,133,11
2023-09-28,P1025,Sports Product 5,Sports,4,4,0,376,1270,5080,143.26,False,0,133,11
2023-09-29,P1025,Sports Product 5,Sports,4,4,0,372,1270,5080,141.73,False,0,133,11
2023-09-30,P1025,Sports Product 5,Sports,5,5,0,367,1270,6350,139.83,False,0,133,11
2023-10-01,P1025,Sports Product 5,Sports,6,6,0,361,1270,7620,137.54,False,0,133,11
2023-10-02,P1025,Sports Product 5,Sports,4,4,0,357,1270,5080,136.02,False,0,133,11
2023-10-03,P1025,Sports Product 5,Sports,4,4,0,353,1270,5080,134.49,False,0,133,11
2023-10-04,P1025,Sports Product 5,Sports,6,6,0,347,1270,7620,132.21,False,0,133,11
2023-10-05,P1025,Sports Product 5,Sports,4,4,0,343,1270,5080,130.68,False,0,133,11
2023-10-06,P1025,Sports Product 5,Sports,4,4,0,339,1270,5080,129.16,False,0,133,11
2023-10-07,P1025,Sports Product 5,Sports,5,5,0,334,1270,6350,127.25,False,0,133,11
2023-10-08,P1025,Sports Product 5,Sports,5,5,0,329,1270,6350,125.35,False,0,133,11
2023-10-09,P1025,Sports Product 5,Sports,4,4,0,325,1270,5080,123.82,False,0,133,11
2023-10-10,P1025,Sports Product 5,Sports,3,3,0,322,1270,3810,122.68,False,0,133,11
2023-10-11,P1025,Sports Product 5,Sports,4,4,0,318,1270,5080,121.16,False,0,133,11
2023-10-12,P1025,Sports Product 5,Sports,3,3,0,315,1270,3810,120.01,False,0,133,11
2023-10-13,P1025,Sports Product 5,Sports,3,3,0,312,1270,3810,118.87,False,0,133,11
2023-10-14,P1025,Sports Product 5,Sports,6,6,0,306,1270,7620,116.59,False,0,133,11
2023-10-15,P1025,Sports Product 5,Sports,4,4,0,302,1270,5080,115.06,False,0,133,11
2023-10-16,P1025,Sports Product 5,Sports,3,3,0,299,1270,3810,113.92,False,0,133,11
2023-10-17,P1025,Sports Product 5,Sports,3,3,0,296,1270,3810,112.78,False,0,133,11
2023-10-18,P1025,Sports Product 5,Sports,5,5,0,291,1270,6350,110.87,False,0,133,11
2023-10-19,P1025,Sports Product 5,Sports,3,3,0,288,1270,3810,109.73,False,0,133,11
2023-10-20,P1025,Sports Product 5,Sports,3,3,0,285,1270,3810,108.58,False,0,133,11
2023-10-21,P1025,Sports Product 5,Sports,4,4,0,281,1270,5080,107.06,False,0,133,11
2023-10-22,P1025,Sports Product 5,Sports,5,5,0,276,1270,6350,105.16,False,0,133,11
2023-10-23,P1025,Sports Product 5,Sports,4,4,0,272,1270,5080,103.63,False,0,133,11
2023-10-24,P1025,Sports Product 5,Sports,4,4,0,268,1270,5080,102.11,False,0,133,11
2023-10-25,P1025,Sports Product 5,Sports,5,5,0,263,1270,6350,100.2,False,0,133,11
2023-10-26,P1025,Sports Product 5,Sports,3,3,0,260,1270,3810,99.06,False,0,133,11
2023-10-27,P1025,Sports Product 5,Sports,4,4,0,256,1270,5080,97.54,False,0,133,11
2023-10-28,P1025,Sports Product 5,Sports,5,5,0,251,1270,6350,95.63,False,0,133,11
2023-10-29,P1025,Sports Product 5,Sports,4,4,0,247,1270,5080,94.11,False,0,133,11
2023-10-30,P1025,Sports Product 5,Sports,4,4,0,243,1270,5080,92.58,False,0,133,11
2023-10-31,P1025,Sports Product 5,Sports,4,4,0,239,1270,5080,91.06,False,0,133,11
2023-11-01,P1025,Sports Product 5,Sports,3,3,0,236,1270,3810,89.92,False,0,133,11
2023-11-02,P1025,Sports Product 5,Sports,3,3,0,233,1270,3810,88.77,False,0,133,11
2023-11-03,P1025,Sports Product 5,Sports,2,2,0,231,1270,2540,88.01,False,0,133,11
2023-11-04,P1025,Sports Product 5,Sports,4,4,0,227,1270,5080,86.49,False,0,133,11
2023-11-05,P1025,Sports Product 5,Sports,5,5,0,222,1270,6350,84.58,False,0,133,11
2023-11-06,P1025,Sports Product 5,Sports,3,3,0,219,1270,3810,83.44,False,0,133,11
2023-11-07,P1025,Sports Product 5,Sports,2,2,0,217,1270,2540,82.68,False,0,133,11
2023-11-08,P1025,Sports Product 5,Sports,3,3,0,214,1270,3810,81.53,False,0,133,11
2023-11-09,P1025,Sports Product 5,Sports,4,4,0,210,1270,5080,80.01,False,0,133,11
2023-11-10,P1025,Sports Product 5,Sports,3,3,0,207,1270,3810,78.87,False,0,133,11
2023-11-11,P1025,Sports Product 5,Sports,3,3,0,204,1270,3810,77.72,False,0,133,11
2023-11-12,P1025,Sports Product 5,Sports,3,3,0,201,1270,3810,76.58,False,0,133,11
2023-11-13,P1025,Sports Product 5,Sports,2,2,0,199,1270,2540,75.82,False,0,133,11
2023-11-14,P1025,Sports Product 5,Sports,3,3,0,196,1270,3810,74.68,False,0,133,11
2023-11-15,P1025,Sports Product 5,Sports,4,4,0,192,1270,5080,73.15,False,0,133,11
2023-11-16,P1025,Sports Product 5,Sports,3,3,0,189,1270,3810,72.01,False,0,133,11
2023-11-17,P1025,Sports Product 5,Sports,2,2,0,187,1270,2540,71.25,False,0,133,11
2023-11-18,P1025,Sports Product 5,Sports,4,4,0,183,1270,5080,69.72,False,0,133,11
2023-11-19,P1025,Sports Product 5,Sports,3,3,0,180,1270,3810,68.58,False,0,133,11
2023-11-20,P1025,Sports Product 5,Sports,3,3,0,177,1270,3810,67.44,False,0,133,11
2023-11-21,P1025,Sports Product 5,Sports,2,2,0,175,1270,2540,66.67,False,0,133,11
2023-11-22,P1025,Sports Product 5,Sports,2,2,0,173,1270,2540,65.91,False,0,133,11
2023-11-23,P1025,Sports Product 5,Sports,3,3,0,170,1270,3810,64.77,False,0,133,11
2023-11-24,P1025,Sports Product 5,Sports,3,3,0,167,1270,3810,63.63,False,0,133,11
2023-11-25,P1025,Sports Product 5,Sports,3,3,0,164,1270,3810,62.48,False,0,133,11
2023-11-26,P1025,Sports Product 5,Sports,3,3,0,161,1270,3810,61.34,False,0,133,11
2023-11-27,P1025,Sports Product 5,Sports,2,2,0,159,1270,2540,60.58,False,0,133,11
2023-11-28,P1025,Sports Product 5,Sports,2,2,0,157,1270,2540,59.82,False,0,133,11
2023-11-29,P1025,Sports Product 5,Sports,3,3,0,154,1270,3810,58.67,False,0,133,11
2023-11-30,P1025,Sports Product 5,Sports,3,3,0,151,1270,3810,57.53,False,0,133,11
2023-12-01,P1025,Sports Product 5,Sports,3,3,0,148,1270,3810,56.39,False,0,133,11
2023-12-02,P1025,Sports Product 5,Sports,3,3,0,145,1270,3810,55.24,False,0,133,11
2023-12-03,P1025,Sports Product 5,Sports,3,3,0,142,1270,3810,54.1,False,0,133,11
2023-12-04,P1025,Sports Product 5,Sports,3,3,0,139,1270,3810,52.96,False,0,133,11
2023-12-05,P1025,Sports Product 5,Sports,2,2,0,137,1270,2540,52.2,False,0,133,11
2023-12-06,P1025,Sports Product 5,Sports,3,3,0,134,1270,3810,51.05,False,0,133,11
2023-12-07,P1025,Sports Product 5,Sports,3,3,0,586,1270,3810,223.27,True,0,133,11
2023-12-08,P1025,Sports Product 5,Sports,3,3,0,583,1270,3810,222.12,False,0,133,11
2023-12-09,P1025,Sports Product 5,Sports,3,3,0,580,1270,3810,220.98,False,0,133,11
2023-12-10,P1025,Sports Product 5,Sports,4,4,0,576,1270,5080,219.46,False,0,133,11
2023-12-11,P1025,Sports Product 5,Sports,3,3,0,573,1270,3810,218.31,False,0,133,11
2023-12-12,P1025,Sports Product 5,Sports,2,2,0,571,1270,2540,217.55,False,0,133,11
2023-12-13,P1025,Sports Product 5,Sports,3,3,0,568,1270,3810,216.41,False,0,133,11
2023-12-14,P1025,Sports Product 5,Sports,3,3,0,565,1270,3810,215.26,False,0,133,11
2023-12-15,P1025,Sports Product 5,Sports,2,2,0,563,1270,2540,214.5,False,0,133,11
2023-12-16,P1025,Sports Product 5,Sports,3,3,0,560,1270,3810,213.36,False,0,133,11
2023-12-17,P1025,Sports Product 5,Sports,4,4,0,556,1270,5080,211.84,False,0,133,11
2023-12-18,P1025,Sports Product 5,Sports,3,3,0,553,1270,3810,210.69,False,0,133,11
2023-12-19,P1025,Sports Product 5,Sports,3,3,0,550,1270,3810,209.55,False,0,133,11
2023-12-20,P1025,Sports Product 5,Sports,3,3,0,547,1270,3810,208.41,False,0,133,11
2023-12-21,P1025,Sports Product 5,Sports,3,3,0,544,1270,3810,207.26,False,0,133,11
2023-12-22,P1025,Sports Product 5,Sports,3,3,0,541,1270,3810,206.12,False,0,133,11
2023-12-23,P1025,Sports Product 5,Sports,3,3,0,538,1270,3810,204.98,False,0,133,11
2023-12-24,P1025,Sports Product 5,Sports,4,4,0,534,1270,5080,203.45,False,0,133,11
2023-12-25,P1025,Sports Product 5,Sports,3,3,0,531,1270,3810,202.31,False,0,133,11
2023-12-26,P1025,Sports Product 5,Sports,3,3,0,528,1270,3810,201.17,False,0,133,11
2023-12-27,P1025,Sports Product 5,Sports,3,3,0,525,1270,3810,200.02,False,0,133,11
2023-12-28,P1025,Sports Product 5,Sports,3,3,0,522,1270,3810,198.88,False,0,133,11
2023-12-29,P1025,Sports Product 5,Sports,3,3,0,519,1270,3810,197.74,False,0,133,11
2023-12-30,P1025,Sports Product 5,Sports,4,4,0,515,1270,5080,196.21,False,0,133,11
2023-12-31,P1025,Sports Product 5,Sports,4,4,0,511,1270,5080,194.69,False,0,133,11
2024-01-01,P1025,Sports Product 5,Sports,3,3,0,508,1270,3810,193.55,False,0,133,11
2024-01-02,P1025,Sports Product 5,Sports,4,4,0,504,1270,5080,192.02,False,0,133,11
2024-01-03,P1025,Sports Product 5,Sports,4,4,0,500,1270,5080,190.5,False,0,133,11
2024-01-04,P1025,Sports Product 5,Sports,5,5,0,495,1270,6350,188.59,False,0,133,11
2024-01-05,P1025,Sports Product 5,Sports,4,4,0,491,1270,5080,187.07,False,0,133,11
2024-01-06,P1025,Sports Product 5,Sports,6,6,0,485,1270,7620,184.78,False,0,133,11
2024-01-07,P1025,Sports Product 5,Sports,5,5,0,480,1270,6350,182.88,False,0,133,11
2024-01-08,P1025,Sports Product 5,Sports,4,4,0,476,1270,5080,181.36,False,0,133,11
2024-01-09,P1025,Sports Product 5,Sports,5,5,0,471,1270,6350,179.45,False,0,133,11
2024-01-10,P1025,Sports Product 5,Sports,5,5,0,466,1270,6350,177.55,False,0,133,11
2024-01-11,P1025,Sports Product 5,Sports,4,4,0,462,1270,5080,176.02,False,0,133,11
2024-01-12,P1025,Sports Product 5,Sports,2,2,0,460,1270,2540,175.26,False,0,133,11
2024-01-13,P1025,Sports Product 5,Sports,4,4,0,456,1270,5080,173.74,False,0,133,11
2024-01-14,P1025,Sports Product 5,Sports,5,5,0,451,1270,6350,171.83,False,0,133,11
2024-01-15,P1025,Sports Product 5,Sports,3,3,0,448,1270,3810,170.69,False,0,133,11
2024-01-16,P1025,Sports Product 5,Sports,4,4,0,444,1270,5080,169.16,False,0,133,11
2024-01-17,P1025,Sports Product 5,Sports,4,4,0,440,1270,5080,167.64,False,0,133,11
2024-01-18,P1025,Sports Product 5,Sports,2,2,0,438,1270,2540,166.88,False,0,133,11
2024-01-19,P1025,Sports Product 5,Sports,4,4,0,434,1270,5080,165.35,False,0,133,11
2024-01-20,P1025,Sports Product 5,Sports,4,4,0,430,1270,5080,163.83,False,0,133,11
2024-01-21,P1025,Sports Product 5,Sports,4,4,0,426,1270,5080,162.31,False,0,133,11
2024-01-22,P1025,Sports Product 5,Sports,4,4,0,422,1270,5080,160.78,False,0,133,11
