date,category,sales_amount,units_sold,profit,is_promotion,day_of_week,month,quarter,year
2023-10-15,Home & Garden,49082.39,941,21072.78,False,6,10,4,2023
2023-10-16,Home & Garden,43608.9,836,18722.82,False,0,10,4,2023
2023-10-17,Home & Garden,45714.88,876,19626.99,False,1,10,4,2023
2023-10-18,Home & Garden,45988.51,882,19744.47,False,2,10,4,2023
2023-10-19,Home & Garden,44843.75,860,19252.99,False,3,10,4,2023
2023-10-20,Home & Garden,46887.99,899,20130.65,False,4,10,4,2023
2023-10-21,Home & Garden,52165.78,1000,22396.59,False,5,10,4,2023
2023-10-22,Home & Garden,50030.28,959,21479.74,False,6,10,4,2023
2023-10-23,Home & Garden,44105.79,846,18936.15,False,0,10,4,2023
2023-10-24,Home & Garden,42022.92,806,18041.91,False,1,10,4,2023
2023-10-25,Home & Garden,44292.06,849,19016.13,False,2,10,4,2023
2023-10-26,Home & Garden,46428.39,890,19933.33,False,3,10,4,2023
2023-10-27,Home & Garden,45601.34,874,19578.25,False,4,10,4,2023
2023-10-28,Home & Garden,58576.23,1123,25148.82,True,5,10,4,2023
2023-10-29,Home & Garden,50347.23,965,21615.82,False,6,10,4,2023
2023-10-30,Home & Garden,46622.57,894,20016.7,False,0,10,4,2023
2023-10-31,Home & Garden,43798.38,840,18804.17,False,1,10,4,2023
2023-11-01,Home & Garden,46743.37,896,20068.56,False,2,11,4,2023
2023-11-02,Home & Garden,44004.86,844,18892.82,False,3,11,4,2023
2023-11-03,Home & Garden,45268.41,868,19435.31,False,4,11,4,2023
2023-11-04,Home & Garden,53195.54,1020,22838.7,False,5,11,4,2023
2023-11-05,Home & Garden,50139.62,961,21526.69,False,6,11,4,2023
2023-11-06,Home & Garden,44251.42,848,18998.68,False,0,11,4,2023
2023-11-07,Home & Garden,46135.79,885,19807.7,False,1,11,4,2023
2023-11-08,Home & Garden,43535.59,835,18691.35,False,2,11,4,2023
2023-11-09,Home & Garden,41358.23,793,17756.53,False,3,11,4,2023
2023-11-10,Home & Garden,47555.78,912,20417.36,False,4,11,4,2023
2023-11-11,Home & Garden,49366.44,946,21194.73,False,5,11,4,2023
2023-11-12,Home & Garden,50458.68,967,21663.67,False,6,11,4,2023
2023-11-13,Home & Garden,45677.21,876,19610.82,False,0,11,4,2023
2023-11-14,Home & Garden,42470.68,814,18234.14,False,1,11,4,2023
2023-11-15,Home & Garden,41723.18,800,17913.22,False,2,11,4,2023
2023-11-16,Home & Garden,43967.29,843,18876.69,False,3,11,4,2023
2023-11-17,Home & Garden,40258.09,772,17284.2,False,4,11,4,2023
2023-11-18,Home & Garden,49463.74,948,21236.51,False,5,11,4,2023
2023-11-19,Home & Garden,50398.72,966,21637.93,False,6,11,4,2023
2023-11-20,Home & Garden,42936.29,823,18434.05,False,0,11,4,2023
2023-11-21,Home & Garden,40626.7,779,17442.46,False,1,11,4,2023
2023-11-22,Home & Garden,46259.09,887,19860.64,False,2,11,4,2023
2023-11-23,Home & Garden,43562.57,835,18702.93,False,3,11,4,2023
2023-11-24,Home & Garden,45940.91,881,19724.04,False,4,11,4,2023
2023-11-25,Home & Garden,49390.72,947,21205.16,False,5,11,4,2023
2023-11-26,Home & Garden,48266.32,925,20722.42,False,6,11,4,2023
2023-11-27,Home & Garden,43827.35,840,18816.61,False,0,11,4,2023
2023-11-28,Home & Garden,42951.15,823,18440.43,False,1,11,4,2023
2023-11-29,Home & Garden,41218.42,790,17696.51,False,2,11,4,2023
2023-11-30,Home & Garden,45984.9,882,19742.92,False,3,11,4,2023
2023-12-01,Home & Garden,42222.2,809,18127.46,False,4,12,4,2023
2023-12-02,Home & Garden,46537.02,892,19979.97,False,5,12,4,2023
2023-12-03,Home & Garden,52248.51,1002,22432.11,False,6,12,4,2023
2023-12-04,Home & Garden,42456.23,814,18227.94,False,0,12,4,2023
2023-12-05,Home & Garden,42281.38,811,18152.87,False,1,12,4,2023
2023-12-06,Home & Garden,40211.42,771,17264.17,False,2,12,4,2023
2023-12-07,Home & Garden,46538.62,892,19980.65,False,3,12,4,2023
2023-12-08,Home & Garden,41101.83,788,17646.45,False,4,12,4,2023
2023-12-09,Home & Garden,50064.72,960,21494.53,False,5,12,4,2023
2023-12-10,Home & Garden,51627.91,990,22165.66,False,6,12,4,2023
2023-12-11,Home & Garden,44249.01,848,18997.64,False,0,12,4,2023
2023-12-12,Home & Garden,43409.27,832,18637.11,False,1,12,4,2023
2023-12-13,Home & Garden,40482.58,776,17380.58,False,2,12,4,2023
2023-12-14,Home & Garden,42119.21,807,18083.25,False,3,12,4,2023
2023-12-15,Home & Garden,43948.1,843,18868.45,False,4,12,4,2023
2023-12-16,Home & Garden,48775.55,935,20941.05,False,5,12,4,2023
2023-12-17,Home & Garden,50601.96,970,21725.19,False,6,12,4,2023
2023-12-18,Home & Garden,44950.54,862,19298.84,False,0,12,4,2023
2023-12-19,Home & Garden,45498.13,872,19533.93,False,1,12,4,2023
2023-12-20,Home & Garden,41602.95,798,17861.6,False,2,12,4,2023
2023-12-21,Home & Garden,47810.7,917,20526.8,False,3,12,4,2023
2023-12-22,Home & Garden,45287.09,868,19443.33,False,4,12,4,2023
2023-12-23,Home & Garden,50547.16,969,21701.66,False,5,12,4,2023
2023-12-24,Home & Garden,52572.74,1008,22571.31,False,6,12,4,2023
2023-12-25,Home & Garden,48323.34,926,20746.9,False,0,12,4,2023
2023-12-26,Home & Garden,41533.67,796,17831.85,False,1,12,4,2023
2023-12-27,Home & Garden,43777.86,839,18795.36,False,2,12,4,2023
2023-12-28,Home & Garden,39964.33,766,17158.08,False,3,12,4,2023
2023-12-29,Home & Garden,44656.65,856,19172.66,False,4,12,4,2023
2023-12-30,Home & Garden,51690.62,991,22192.59,False,5,12,4,2023
2023-12-31,Home & Garden,51041.49,979,21913.89,False,6,12,4,2023
2024-01-01,Home & Garden,47789.59,916,20517.74,True,0,1,1,2024
2024-01-02,Home & Garden,40900.12,784,17559.85,False,1,1,1,2024
2024-01-03,Home & Garden,45336.88,869,19464.7,False,2,1,1,2024
2024-01-04,Home & Garden,47361.73,908,20334.04,False,3,1,1,2024
2024-01-05,Home & Garden,43757.69,839,18786.7,False,4,1,1,2024
2024-01-06,Home & Garden,52430.83,1005,22510.38,False,5,1,1,2024
2024-01-07,Home & Garden,48912.48,938,20999.83,False,6,1,1,2024
2024-01-08,Home & Garden,45896.01,880,19704.76,False,0,1,1,2024
2024-01-09,Home & Garden,44452.99,852,19085.22,False,1,1,1,2024
2024-01-10,Home & Garden,43878.87,841,18838.73,False,2,1,1,2024
2024-01-11,Home & Garden,43974.78,843,18879.91,False,3,1,1,2024
2024-01-12,Home & Garden,44729.21,858,19203.81,False,4,1,1,2024
2024-01-13,Home & Garden,53052.53,1017,22777.3,False,5,1,1,2024
2024-01-14,Home & Garden,50115.36,961,21516.27,False,6,1,1,2024
2024-01-15,Home & Garden,45017.96,863,19327.78,False,0,1,1,2024
2024-01-16,Home & Garden,45760.49,877,19646.57,False,1,1,1,2024
2024-01-17,Home & Garden,43961.22,843,18874.09,False,2,1,1,2024
2024-01-18,Home & Garden,49279.81,945,21157.54,False,3,1,1,2024
2024-01-19,Home & Garden,44617.79,855,19155.97,False,4,1,1,2024
2024-01-20,Home & Garden,51998.92,997,22324.95,False,5,1,1,2024
2024-01-21,Home & Garden,51571.87,989,22141.6,False,6,1,1,2024
2024-01-22,Home & Garden,49727.63,953,21349.81,False,0,1,1,2024
2024-01-23,Home & Garden,47601.45,913,20436.96,False,1,1,1,2024
2024-01-24,Home & Garden,45038.06,863,19336.41,False,2,1,1,2024
2024-01-25,Home & Garden,48834.67,936,20966.43,False,3,1,1,2024
2024-01-26,Home & Garden,47326.05,907,20318.72,False,4,1,1,2024
2024-01-27,Home & Garden,54614.15,1047,23447.76,False,5,1,1,2024
2024-01-28,Home & Garden,53674.64,1029,23044.4,False,6,1,1,2024
2024-01-29,Home & Garden,45990.44,882,19745.3,False,0,1,1,2024
2024-01-30,Home & Garden,48075.69,922,20640.57,False,1,1,1,2024
2024-01-31,Home & Garden,46616.55,894,20014.11,False,2,1,1,2024
2024-02-01,Home & Garden,50999.53,978,21895.88,False,3,2,1,2024
2024-02-02,Home & Garden,45577.95,874,19568.2,False,4,2,1,2024
2024-02-03,Home & Garden,57962.29,1111,24885.23,False,5,2,1,2024
2024-02-04,Home & Garden,55153.8,1057,23679.45,False,6,2,1,2024
2024-02-05,Home & Garden,48810.46,936,20956.03,False,0,2,1,2024
2024-02-06,Home & Garden,49911.36,957,21428.69,False,1,2,1,2024
2024-02-07,Home & Garden,47418.29,909,20358.33,False,2,2,1,2024
2024-02-08,Home & Garden,50250.93,963,21574.48,False,3,2,1,2024
2024-02-09,Home & Garden,43965.68,843,18876.0,False,4,2,1,2024
2024-02-10,Home & Garden,55036.37,1055,23629.03,False,5,2,1,2024
2024-02-11,Home & Garden,54837.82,1051,23543.79,False,6,2,1,2024
2024-02-12,Home & Garden,47023.24,902,20188.72,False,0,2,1,2024
2024-02-13,Home & Garden,49042.08,940,21055.48,False,1,2,1,2024
2024-02-14,Home & Garden,50274.09,964,21584.42,False,2,2,1,2024
2024-02-15,Home & Garden,50996.52,978,21894.59,False,3,2,1,2024
2024-02-16,Home & Garden,50318.54,965,21603.5,False,4,2,1,2024
2024-02-17,Home & Garden,56347.04,1080,24191.75,False,5,2,1,2024
2024-02-18,Home & Garden,58388.44,1119,25068.19,False,6,2,1,2024
2024-02-19,Home & Garden,50575.4,970,21713.78,False,0,2,1,2024
2024-02-20,Home & Garden,52194.4,1001,22408.88,False,1,2,1,2024
2024-02-21,Home & Garden,52066.86,998,22354.12,False,2,2,1,2024
2024-02-22,Home & Garden,50883.14,976,21845.91,False,3,2,1,2024
2024-02-23,Home & Garden,49374.13,947,21198.04,False,4,2,1,2024
2024-02-24,Home & Garden,57648.39,1105,24750.46,False,5,2,1,2024
2024-02-25,Home & Garden,58021.3,1112,24910.57,False,6,2,1,2024
2024-02-26,Home & Garden,50910.05,976,21857.46,False,0,2,1,2024
2024-02-27,Home & Garden,52124.56,999,22378.89,False,1,2,1,2024
2024-02-28,Home & Garden,53094.74,1018,22795.42,False,2,2,1,2024
2024-02-29,Home & Garden,51881.56,995,22274.56,False,3,2,1,2024
2024-03-01,Home & Garden,52169.5,1000,22398.19,False,4,3,1,2024
2024-03-02,Home & Garden,60412.26,1158,25937.09,False,5,3,1,2024
2024-03-03,Home & Garden,59419.21,1139,25510.74,False,6,3,1,2024
2024-03-04,Home & Garden,50979.61,977,21887.33,False,0,3,1,2024
2024-03-05,Home & Garden,49655.06,952,21318.65,False,1,3,1,2024
2024-03-06,Home & Garden,51733.69,992,22211.08,False,2,3,1,2024
2024-03-07,Home & Garden,54007.25,1035,23187.2,False,3,3,1,2024
2024-03-08,Home & Garden,52061.48,998,22351.81,False,4,3,1,2024
2024-03-09,Home & Garden,61094.99,1171,26230.21,False,5,3,1,2024
2024-03-10,Home & Garden,62560.42,1199,26859.37,False,6,3,1,2024
2024-03-11,Home & Garden,54779.92,1050,23518.93,False,0,3,1,2024
2024-03-12,Home & Garden,52072.25,998,22356.43,False,1,3,1,2024
2024-03-13,Home & Garden,55983.15,1073,24035.52,False,2,3,1,2024
2024-03-14,Home & Garden,56390.97,1081,24210.61,False,3,3,1,2024
2024-03-15,Home & Garden,52501.53,1007,22540.74,False,4,3,1,2024
2024-03-16,Home & Garden,61432.42,1178,26375.08,False,5,3,1,2024
2024-03-17,Home & Garden,71570.77,1372,30727.83,True,6,3,1,2024
2024-03-18,Home & Garden,54792.5,1050,23524.33,False,0,3,1,2024
2024-03-19,Home & Garden,51235.3,982,21997.1,False,1,3,1,2024
2024-03-20,Home & Garden,52885.57,1014,22705.62,False,2,3,1,2024
2024-03-21,Home & Garden,55130.23,1057,23669.33,False,3,3,1,2024
2024-03-22,Home & Garden,53659.69,1029,23037.98,False,4,3,1,2024
2024-03-23,Home & Garden,63572.06,1219,27293.7,False,5,3,1,2024
2024-03-24,Home & Garden,64574.48,1238,27724.08,False,6,3,1,2024
2024-03-25,Home & Garden,58906.79,1129,25290.74,False,0,3,1,2024
2024-03-26,Home & Garden,55925.45,1072,24010.75,False,1,3,1,2024
2024-03-27,Home & Garden,58552.14,1123,25138.48,False,2,3,1,2024
2024-03-28,Home & Garden,59366.36,1138,25488.05,False,3,3,1,2024
2024-03-29,Home & Garden,59549.07,1142,25566.49,False,4,3,1,2024
2024-03-30,Home & Garden,66223.21,1270,28431.93,False,5,3,1,2024
2024-03-31,Home & Garden,62374.53,1196,26779.56,False,6,3,1,2024
2024-04-01,Home & Garden,58312.77,1118,25035.71,False,0,4,2,2024
2024-04-02,Home & Garden,59541.53,1142,25563.26,False,1,4,2,2024
2024-04-03,Home & Garden,57679.12,1106,24763.66,False,2,4,2,2024
2024-04-04,Home & Garden,61135.4,1172,26247.56,False,3,4,2,2024
2024-04-05,Home & Garden,59712.39,1145,25636.61,False,4,4,2,2024
2024-04-06,Home & Garden,68106.55,1306,29240.52,False,5,4,2,2024
2024-04-07,Home & Garden,69232.68,1327,29724.0,False,6,4,2,2024
2024-04-08,Home & Garden,59269.59,1136,25446.5,False,0,4,2,2024
2024-04-09,Home & Garden,54349.36,1042,23334.08,False,1,4,2,2024
2024-04-10,Home & Garden,58104.12,1114,24946.13,False,2,4,2,2024
2024-04-11,Home & Garden,61322.84,1176,26328.03,False,3,4,2,2024
2024-04-12,Home & Garden,57878.81,1110,24849.39,False,4,4,2,2024
2024-04-13,Home & Garden,68018.33,1304,29202.64,False,5,4,2,2024
2024-04-14,Home & Garden,66727.09,1279,28648.27,False,6,4,2,2024
2024-04-15,Home & Garden,63031.88,1208,27061.79,False,0,4,2,2024
2024-04-16,Home & Garden,63008.41,1208,27051.71,False,1,4,2,2024
2024-04-17,Home & Garden,58550.66,1123,25137.84,False,2,4,2,2024
2024-04-18,Home & Garden,60565.64,1161,26002.94,False,3,4,2,2024
2024-04-19,Home & Garden,59233.43,1136,25430.98,False,4,4,2,2024
2024-04-20,Home & Garden,70814.19,1358,30403.0,False,5,4,2,2024
2024-04-21,Home & Garden,77792.26,1491,33398.93,True,6,4,2,2024
2024-04-22,Home & Garden,62386.11,1196,26784.53,False,0,4,2,2024
2024-04-23,Home & Garden,61675.72,1182,26479.54,False,1,4,2,2024
2024-04-24,Home & Garden,66513.99,1275,28556.78,False,2,4,2,2024
2024-04-25,Home & Garden,59530.74,1141,25558.62,False,3,4,2,2024
2024-04-26,Home & Garden,58451.36,1121,25095.21,False,4,4,2,2024
2024-04-27,Home & Garden,70222.8,1346,30149.1,False,5,4,2,2024
2024-04-28,Home & Garden,68276.77,1309,29313.6,False,6,4,2,2024
2024-04-29,Home & Garden,59284.31,1137,25452.82,False,0,4,2,2024
2024-04-30,Home & Garden,60312.36,1156,25894.2,False,1,4,2,2024
2024-05-01,Home & Garden,60597.32,1162,26016.54,False,2,5,2,2024
2024-05-02,Home & Garden,60680.01,1163,26052.05,False,3,5,2,2024
2024-05-03,Home & Garden,63470.69,1217,27250.18,False,4,5,2,2024
2024-05-04,Home & Garden,71166.19,1364,30554.13,False,5,5,2,2024
2024-05-05,Home & Garden,71911.16,1379,30873.97,False,6,5,2,2024
2024-05-06,Home & Garden,64556.95,1238,27716.55,False,0,5,2,2024
2024-05-07,Home & Garden,61701.25,1183,26490.5,False,1,5,2,2024
2024-05-08,Home & Garden,62736.11,1203,26934.8,False,2,5,2,2024
2024-05-09,Home & Garden,64000.66,1227,27477.72,False,3,5,2,2024
2024-05-10,Home & Garden,59975.79,1150,25749.7,False,4,5,2,2024
2024-05-11,Home & Garden,68843.97,1320,29557.12,False,5,5,2,2024
2024-05-12,Home & Garden,73903.42,1417,31729.32,False,6,5,2,2024
2024-05-13,Home & Garden,64730.83,1241,27791.2,False,0,5,2,2024
2024-05-14,Home & Garden,67682.14,1298,29058.3,False,1,5,2,2024
2024-05-15,Home & Garden,64370.64,1234,27636.56,False,2,5,2,2024
2024-05-16,Home & Garden,65679.31,1259,28198.42,False,3,5,2,2024
2024-05-17,Home & Garden,63967.79,1226,27463.6,False,4,5,2,2024
2024-05-18,Home & Garden,74633.68,1431,32042.84,False,5,5,2,2024
2024-05-19,Home & Garden,77228.65,1481,33156.95,False,6,5,2,2024
2024-05-20,Home & Garden,60832.74,1166,26117.62,False,0,5,2,2024
2024-05-21,Home & Garden,65508.7,1256,28125.17,False,1,5,2,2024
2024-05-22,Home & Garden,68714.56,1317,29501.56,False,2,5,2,2024
2024-05-23,Home & Garden,71980.01,1380,30903.53,True,3,5,2,2024
2024-05-24,Home & Garden,68048.26,1305,29215.49,False,4,5,2,2024
2024-05-25,Home & Garden,73821.66,1415,31694.21,False,5,5,2,2024
2024-05-26,Home & Garden,75009.67,1438,32204.27,False,6,5,2,2024
2024-05-27,Home & Garden,65432.63,1254,28092.51,False,0,5,2,2024
2024-05-28,Home & Garden,68021.55,1304,29204.02,True,1,5,2,2024
2024-05-29,Home & Garden,63456.06,1217,27243.9,False,2,5,2,2024
2024-05-30,Home & Garden,63674.55,1221,27337.71,False,3,5,2,2024
2024-05-31,Home & Garden,67216.69,1289,28858.47,False,4,5,2,2024
2024-06-01,Home & Garden,77266.24,1481,33173.09,False,5,6,2,2024
2024-06-02,Home & Garden,76376.04,1464,32790.9,False,6,6,2,2024
2024-06-03,Home & Garden,74070.71,1420,31801.14,True,0,6,2,2024
2024-06-04,Home & Garden,65772.58,1261,28238.46,False,1,6,2,2024
2024-06-05,Home & Garden,68308.96,1310,29327.42,False,2,6,2,2024
2024-06-06,Home & Garden,66236.57,1270,28437.67,False,3,6,2,2024
2024-06-07,Home & Garden,66398.02,1273,28506.99,False,4,6,2,2024
2024-06-08,Home & Garden,75841.45,1454,32561.38,False,5,6,2,2024
2024-06-09,Home & Garden,77630.6,1488,33329.52,False,6,6,2,2024
2024-06-10,Home & Garden,65741.96,1260,28225.32,False,0,6,2,2024
2024-06-11,Home & Garden,68322.07,1310,29333.05,False,1,6,2,2024
2024-06-12,Home & Garden,71251.46,1366,30590.74,True,2,6,2,2024
2024-06-13,Home & Garden,64708.59,1241,27781.66,False,3,6,2,2024
2024-06-14,Home & Garden,67981.76,1303,29186.94,False,4,6,2,2024
2024-06-15,Home & Garden,76660.55,1470,32913.05,False,5,6,2,2024
2024-06-16,Home & Garden,76064.25,1458,32657.04,False,6,6,2,2024
2024-06-17,Home & Garden,68506.48,1313,29412.22,False,0,6,2,2024
2024-06-18,Home & Garden,65860.19,1263,28276.08,False,1,6,2,2024
2024-06-19,Home & Garden,66639.57,1278,28610.69,False,2,6,2,2024
2024-06-20,Home & Garden,69562.99,1334,29865.82,False,3,6,2,2024
2024-06-21,Home & Garden,69857.05,1339,29992.07,False,4,6,2,2024
2024-06-22,Home & Garden,80025.9,1534,34357.91,False,5,6,2,2024
2024-06-23,Home & Garden,76731.21,1471,32943.39,False,6,6,2,2024
2024-06-24,Home & Garden,69415.21,1331,29802.37,False,0,6,2,2024
2024-06-25,Home & Garden,65525.17,1256,28132.24,False,1,6,2,2024
2024-06-26,Home & Garden,65632.0,1258,28178.11,False,2,6,2,2024
2024-06-27,Home & Garden,63062.53,1209,27074.94,False,3,6,2,2024
2024-06-28,Home & Garden,70331.24,1348,30195.65,False,4,6,2,2024
2024-06-29,Home & Garden,75891.14,1455,32582.71,False,5,6,2,2024
2024-06-30,Home & Garden,77244.23,1481,33163.64,False,6,6,2,2024
2024-07-01,Home & Garden,65748.52,1261,28228.13,False,0,7,3,2024
2024-07-02,Home & Garden,68656.38,1316,29476.58,False,1,7,3,2024
2024-07-03,Home & Garden,66744.75,1280,28655.85,False,2,7,3,2024
2024-07-04,Home & Garden,65085.86,1248,27943.63,False,3,7,3,2024
2024-07-05,Home & Garden,68241.02,1308,29298.25,False,4,7,3,2024
2024-07-06,Home & Garden,74992.98,1438,32197.1,False,5,7,3,2024
2024-07-07,Home & Garden,76074.67,1458,32661.51,False,6,7,3,2024
2024-07-08,Home & Garden,63675.31,1221,27338.03,False,0,7,3,2024
2024-07-09,Home & Garden,64907.58,1244,27867.09,False,1,7,3,2024
2024-07-10,Home & Garden,67792.96,1300,29105.88,False,2,7,3,2024
2024-07-11,Home & Garden,63934.26,1226,27449.21,False,3,7,3,2024
2024-07-12,Home & Garden,64801.12,1242,27821.38,False,4,7,3,2024
2024-07-13,Home & Garden,85335.01,1636,36637.3,True,5,7,3,2024
2024-07-14,Home & Garden,76594.22,1468,32884.57,False,6,7,3,2024
2024-07-15,Home & Garden,71030.83,1362,30496.01,False,0,7,3,2024
2024-07-16,Home & Garden,70734.81,1356,30368.92,False,1,7,3,2024
2024-07-17,Home & Garden,65858.17,1263,28275.21,False,2,7,3,2024
2024-07-18,Home & Garden,68407.94,1311,29369.92,False,3,7,3,2024
2024-07-19,Home & Garden,75475.29,1447,32404.18,True,4,7,3,2024
2024-07-20,Home & Garden,76398.39,1465,32800.49,False,5,7,3,2024
2024-07-21,Home & Garden,74757.55,1433,32096.02,False,6,7,3,2024
2024-07-22,Home & Garden,67302.23,1290,28895.2,False,0,7,3,2024
2024-07-23,Home & Garden,66988.32,1284,28760.42,False,1,7,3,2024
2024-07-24,Home & Garden,66488.28,1275,28545.74,False,2,7,3,2024
2024-07-25,Home & Garden,68040.21,1304,29212.04,False,3,7,3,2024
2024-07-26,Home & Garden,65862.29,1263,28276.98,False,4,7,3,2024
2024-07-27,Home & Garden,75184.98,1441,32279.53,False,5,7,3,2024
2024-07-28,Home & Garden,77415.83,1484,33237.32,False,6,7,3,2024
2024-07-29,Home & Garden,67806.38,1300,29111.64,False,0,7,3,2024
2024-07-30,Home & Garden,64956.2,1245,27887.96,False,1,7,3,2024
2024-07-31,Home & Garden,68705.56,1317,29497.69,False,2,7,3,2024
2024-08-01,Home & Garden,63807.3,1223,27394.7,False,3,8,3,2024
2024-08-02,Home & Garden,65911.08,1264,28297.93,False,4,8,3,2024
2024-08-03,Home & Garden,76479.3,1466,32835.23,False,5,8,3,2024
2024-08-04,Home & Garden,75745.96,1452,32520.38,False,6,8,3,2024
2024-08-05,Home & Garden,65797.5,1261,28249.16,False,0,8,3,2024
2024-08-06,Home & Garden,70133.73,1345,30110.86,False,1,8,3,2024
2024-08-07,Home & Garden,71855.44,1378,30850.05,True,2,8,3,2024
2024-08-08,Home & Garden,71057.87,1362,30507.62,False,3,8,3,2024
2024-08-09,Home & Garden,67397.24,1292,28935.99,False,4,8,3,2024
2024-08-10,Home & Garden,76704.78,1471,32932.04,False,5,8,3,2024
2024-08-11,Home & Garden,77331.81,1483,33201.24,False,6,8,3,2024
2024-08-12,Home & Garden,70996.05,1361,30481.08,False,0,8,3,2024
2024-08-13,Home & Garden,64594.92,1238,27732.85,False,1,8,3,2024
2024-08-14,Home & Garden,64306.54,1233,27609.04,False,2,8,3,2024
2024-08-15,Home & Garden,71529.35,1371,30710.05,True,3,8,3,2024
2024-08-16,Home & Garden,66257.16,1270,28446.51,False,4,8,3,2024
2024-08-17,Home & Garden,72949.41,1399,31319.73,False,5,8,3,2024
2024-08-18,Home & Garden,76021.25,1457,32638.57,False,6,8,3,2024
2024-08-19,Home & Garden,69052.7,1324,29646.73,False,0,8,3,2024
2024-08-20,Home & Garden,66209.58,1269,28426.08,False,1,8,3,2024
2024-08-21,Home & Garden,65341.86,1253,28053.54,False,2,8,3,2024
2024-08-22,Home & Garden,64686.61,1240,27772.22,False,3,8,3,2024
2024-08-23,Home & Garden,67346.21,1291,28914.08,False,4,8,3,2024
2024-08-24,Home & Garden,74019.63,1419,31779.21,False,5,8,3,2024
2024-08-25,Home & Garden,86288.75,1654,37046.77,True,6,8,3,2024
2024-08-26,Home & Garden,68991.97,1323,29620.66,False,0,8,3,2024
2024-08-27,Home & Garden,65899.96,1263,28293.15,False,1,8,3,2024
2024-08-28,Home & Garden,65342.13,1253,28053.66,False,2,8,3,2024
2024-08-29,Home & Garden,67142.28,1287,28826.52,False,3,8,3,2024
2024-08-30,Home & Garden,67181.2,1288,28843.23,False,4,8,3,2024
2024-08-31,Home & Garden,73452.51,1408,31535.73,False,5,8,3,2024
2024-09-01,Home & Garden,73865.85,1416,31713.19,False,6,9,3,2024
2024-09-02,Home & Garden,62596.5,1200,26874.86,False,0,9,3,2024
2024-09-03,Home & Garden,65633.81,1258,28178.88,False,1,9,3,2024
2024-09-04,Home & Garden,66017.6,1266,28343.66,False,2,9,3,2024
2024-09-05,Home & Garden,62307.43,1195,26750.75,False,3,9,3,2024
2024-09-06,Home & Garden,63837.05,1224,27407.47,False,4,9,3,2024
2024-09-07,Home & Garden,71836.25,1377,30841.81,False,5,9,3,2024
2024-09-08,Home & Garden,72549.4,1391,31147.99,False,6,9,3,2024
2024-09-09,Home & Garden,65402.88,1254,28079.74,False,0,9,3,2024
2024-09-10,Home & Garden,63008.23,1208,27051.63,False,1,9,3,2024
2024-09-11,Home & Garden,63704.12,1221,27350.4,False,2,9,3,2024
2024-09-12,Home & Garden,61233.28,1174,26289.58,False,3,9,3,2024
2024-09-13,Home & Garden,64415.61,1235,27655.87,False,4,9,3,2024
2024-09-14,Home & Garden,73515.02,1409,31562.56,False,5,9,3,2024
2024-09-15,Home & Garden,72186.21,1384,30992.06,False,6,9,3,2024
2024-09-16,Home & Garden,63487.44,1217,27257.37,False,0,9,3,2024
2024-09-17,Home & Garden,64068.17,1228,27506.7,False,1,9,3,2024
2024-09-18,Home & Garden,62192.79,1192,26701.53,False,2,9,3,2024
2024-09-19,Home & Garden,60918.17,1168,26154.3,False,3,9,3,2024
2024-09-20,Home & Garden,66741.4,1280,28654.41,False,4,9,3,2024
2024-09-21,Home & Garden,71778.54,1376,30817.03,False,5,9,3,2024
2024-09-22,Home & Garden,72647.74,1393,31190.21,False,6,9,3,2024
2024-09-23,Home & Garden,65059.11,1247,27932.15,False,0,9,3,2024
2024-09-24,Home & Garden,69508.27,1333,29842.33,False,1,9,3,2024
2024-09-25,Home & Garden,60832.48,1166,26117.51,False,2,9,3,2024
2024-09-26,Home & Garden,63799.08,1223,27391.17,False,3,9,3,2024
2024-09-27,Home & Garden,61632.91,1182,26461.16,False,4,9,3,2024
2024-09-28,Home & Garden,71277.72,1367,30602.01,False,5,9,3,2024
2024-09-29,Home & Garden,70856.63,1358,30421.22,False,6,9,3,2024
2024-09-30,Home & Garden,60633.77,1162,26032.19,False,0,9,3,2024
2024-10-01,Home & Garden,62504.27,1198,26835.26,False,1,10,4,2024
2024-10-02,Home & Garden,59843.6,1147,25692.95,False,2,10,4,2024
2024-10-03,Home & Garden,64121.59,1229,27529.64,False,3,10,4,2024
2024-10-04,Home & Garden,62436.51,1197,26806.17,False,4,10,4,2024
2024-10-05,Home & Garden,72357.39,1387,31065.55,False,5,10,4,2024
2024-10-06,Home & Garden,70667.46,1355,30340.01,False,6,10,4,2024
2024-10-07,Home & Garden,61440.73,1178,26378.65,False,0,10,4,2024
2024-10-08,Home & Garden,62542.05,1199,26851.48,False,1,10,4,2024
2024-10-09,Home & Garden,59852.62,1147,25696.82,False,2,10,4,2024
2024-10-10,Home & Garden,61227.76,1174,26287.21,False,3,10,4,2024
2024-10-11,Home & Garden,60249.89,1155,25867.38,False,4,10,4,2024
2024-10-12,Home & Garden,69378.51,1330,29786.61,False,5,10,4,2024
2024-10-13,Home & Garden,67099.6,1286,28808.2,False,6,10,4,2024
2024-10-14,Home & Garden,63988.29,1227,27472.41,False,0,10,4,2024
2024-10-15,Home & Garden,60270.34,1155,25876.16,False,1,10,4,2024
2024-10-16,Home & Garden,63529.78,1218,27275.55,False,2,10,4,2024
2024-10-17,Home & Garden,63290.13,1213,27172.66,False,3,10,4,2024
2024-10-18,Home & Garden,58983.16,1131,25323.53,False,4,10,4,2024
