customer_id,age,gender,region,customer_segment,tenure_months,monthly_spend,num_products,login_frequency,support_tickets,satisfaction_score,days_since_last_purchase,discount_used,churned
CUST01058,26.0,Male,West,Basic,19,742.55,3,9,2,5,153,0,0
CUST01059,20.0,Male,West,Basic,46,679.75,2,11,3,4,255,1,0
CUST01060,68.0,Male,South,Premium,49,4558.56,2,14,2,3,217,0,0
CUST01061,48.0,Female,East,Basic,22,515.37,1,7,1,5,232,0,0
CUST01062,57.0,Male,Central,Standard,78,3127.4,4,9,1,3,17,1,0
CUST01063,54.0,Female,East,Standard,113,2252.37,5,15,0,5,80,0,0
CUST01064,53.0,Female,East,Basic,57,1153.85,3,14,1,5,176,1,0
CUST01065,41.0,Female,Central,Basic,14,991.66,1,8,1,4,39,1,0
CUST01066,48.0,Female,West,Standard,44,1853.93,2,9,2,2,143,1,0
CUST01067,23.0,Male,Central,New,16,669.48,3,11,2,3,17,0,0
CUST01068,19.0,Female,East,Standard,97,2311.43,5,13,2,4,249,1,0
CUST01069,37.0,Male,West,Basic,77,1157.7,5,9,1,5,35,1,0
CUST01070,45.0,Male,North,Standard,102,2098.11,4,16,1,3,289,0,0
CUST01071,28.0,Female,Central,New,113,537.93,1,10,0,2,146,1,0
CUST01072,21.0,Male,Central,New,12,100.0,5,12,3,2,215,1,1
CUST01073,32.0,Male,West,Premium,55,3498.72,3,18,4,4,165,0,0
CUST01074,23.0,Female,North,New,51,365.52,4,9,0,5,111,1,0
CUST01075,66.0,Female,North,Basic,102,753.14,2,14,1,1,135,1,0
CUST01076,47.0,Female,West,Basic,39,869.75,2,13,2,3,74,0,0
CUST01077,55.0,Male,South,Standard,33,2181.61,2,7,1,4,156,0,0
CUST01078,68.0,Female,Central,Basic,33,1057.19,1,12,0,5,215,1,0
CUST01079,19.0,Male,Central,New,29,201.71,2,13,1,5,354,0,0
CUST01080,32.0,Female,East,Standard,69,1908.78,4,8,3,5,274,0,0
CUST01081,28.0,Female,West,New,70,410.91,1,8,0,2,279,0,1
CUST01082,25.0,Female,East,Premium,31,5676.35,1,11,1,4,148,0,0
CUST01083,43.0,Female,East,Premium,80,4208.88,1,15,0,5,31,1,0
CUST01084,68.0,Male,North,Standard,31,1131.87,2,14,1,5,14,0,0
CUST01085,62.0,Female,Central,Basic,89,1312.67,5,13,0,4,23,0,0
CUST01086,61.0,Female,East,Basic,112,730.49,1,13,1,4,2,0,0
CUST01087,22.0,Male,North,Premium,46,5926.62,1,11,0,5,178,1,0
CUST01088,23.0,Female,West,New,97,284.94,4,6,1,4,329,1,0
CUST01089,43.0,Male,East,Premium,77,4995.28,4,11,1,2,59,1,0
CUST01090,21.0,Female,Central,Premium,52,4571.83,1,12,2,4,289,1,0
CUST01091,36.0,Female,East,Premium,10,4282.88,3,17,1,5,176,0,0
CUST01092,37.0,Female,West,Basic,88,907.98,3,14,2,4,172,0,0
CUST01093,50.0,Male,East,New,74,531.03,3,12,2,5,83,1,0
CUST01094,37.0,Female,Central,Basic,41,875.13,2,9,2,4,223,0,0
CUST01095,66.0,Female,North,Basic,95,1077.4,5,8,3,2,35,0,0
CUST01096,29.0,Female,Central,Premium,77,4527.89,1,15,1,3,297,0,0
CUST01097,64.0,Male,North,Standard,3,615.53,1,10,1,5,110,1,0
CUST01098,18.0,Male,South,Standard,59,1700.08,2,9,1,4,235,1,0
CUST01099,43.0,Female,Central,Standard,114,1427.81,2,6,1,1,39,1,0
CUST01100,31.0,Male,Central,Premium,52,4911.32,5,14,1,5,219,1,0
CUST01101,55.0,Female,West,Basic,34,737.25,2,13,2,4,217,1,0
CUST01102,54.0,Female,East,Standard,49,2414.76,1,10,1,5,194,1,0
CUST01103,28.0,Female,North,Basic,28,894.03,2,9,0,4,163,0,0
CUST01104,53.0,Female,North,Standard,83,2077.15,2,10,0,2,116,0,0
CUST01105,30.0,Female,West,Premium,87,5190.16,5,10,0,4,328,1,0
CUST01106,60.0,Male,West,Basic,109,888.75,2,9,1,5,161,0,0
CUST01107,20.0,Male,East,Premium,96,,3,12,0,1,89,0,0
CUST01108,50.0,Male,East,New,13,353.88,3,16,1,5,141,0,0
CUST01109,23.0,Male,Central,Basic,97,893.99,3,17,2,3,312,0,0
CUST01110,67.0,Female,South,Premium,98,5044.27,3,11,2,4,174,0,0
CUST01111,27.0,Female,East,New,97,,1,13,1,4,201,1,0
CUST01112,22.0,Female,West,Standard,69,1534.73,4,13,1,5,355,0,0
CUST01113,40.0,Female,East,Premium,67,3477.39,3,11,0,4,302,0,0
CUST01114,,Other,North,Basic,61,762.13,3,11,1,4,356,1,0
CUST01115,61.0,Female,South,Standard,60,1693.17,5,16,0,5,113,1,0
CUST01116,19.0,Female,Central,Basic,71,100.0,4,12,2,1,174,1,1
CUST01117,30.0,Female,North,Basic,24,1364.42,4,10,2,2,74,1,0
CUST01118,57.0,Male,North,New,63,164.81,5,14,3,1,325,0,1
CUST01119,19.0,Male,South,Standard,86,1984.18,1,19,1,4,287,1,0
CUST01120,37.0,Male,Central,Standard,109,1892.45,2,17,2,4,125,1,0
CUST01121,18.0,Female,West,Basic,61,1058.19,2,13,2,5,24,1,0
CUST01122,54.0,Female,Central,Premium,23,5698.77,2,9,0,4,32,1,0
CUST01123,26.0,Male,East,Standard,30,2421.53,4,10,0,3,254,1,0
CUST01124,34.0,Male,North,Standard,60,1174.48,3,10,3,5,113,1,0
CUST01125,26.0,Female,East,Premium,18,6085.22,3,12,0,3,195,1,0
CUST01126,28.0,Male,West,Standard,96,2509.93,5,11,2,5,16,1,0
CUST01127,32.0,Male,East,New,56,576.51,1,8,2,3,212,1,0
CUST01128,41.0,Female,Central,New,53,701.55,3,13,2,3,108,1,0
CUST01129,55.0,Male,East,Premium,7,4799.55,2,11,1,4,24,0,0
CUST01130,52.0,Male,West,Premium,97,5220.97,2,8,2,2,290,1,1
CUST01131,47.0,Female,West,Standard,69,1921.32,1,9,2,1,308,1,1
CUST01132,48.0,Female,West,New,113,685.34,4,9,0,4,304,0,0
CUST01133,66.0,Female,Central,Premium,92,4925.33,2,14,1,3,343,1,0
CUST01134,22.0,Male,West,Basic,72,1215.74,4,6,1,1,119,1,0
CUST01135,61.0,Male,North,Premium,79,4670.85,2,10,0,3,181,1,0
CUST01136,67.0,Male,West,Basic,52,749.99,1,14,0,4,38,1,0
CUST01137,31.0,Female,East,Standard,4,2039.13,2,17,2,4,233,1,1
CUST01138,28.0,Female,East,Basic,34,1096.34,2,14,0,2,69,1,0
CUST01139,26.0,Male,East,Standard,69,1978.38,5,9,1,4,82,0,0
CUST01140,51.0,Female,Central,Basic,33,121.74,1,10,1,4,118,0,0
CUST01141,29.0,Male,East,Standard,69,1607.45,5,11,1,4,309,1,0
CUST01142,52.0,Male,Central,Basic,38,1029.95,5,12,2,4,50,1,0
CUST01143,52.0,Male,Central,New,98,575.4,5,14,1,2,157,1,0
CUST01144,18.0,Male,West,Premium,26,4932.02,2,10,1,4,74,0,0
CUST01145,57.0,Female,North,New,1,319.77,5,9,2,5,183,0,0
CUST01146,,Female,West,Basic,4,1280.76,2,19,1,4,106,1,0
CUST01147,46.0,Male,West,Premium,39,5625.84,1,4,2,3,189,1,0
CUST01148,25.0,Female,Central,Standard,54,2705.51,1,6,1,2,306,1,1
CUST01149,28.0,Male,Central,Premium,90,5152.98,5,8,1,5,272,1,0
CUST01150,58.0,Female,East,Basic,33,795.11,1,11,3,4,87,0,0
CUST01151,54.0,Female,East,Basic,33,,2,10,1,3,350,0,0
CUST01152,31.0,Male,West,Premium,72,4310.59,1,14,2,3,326,1,0
CUST01153,47.0,Female,South,Standard,20,2055.78,1,15,2,5,172,0,0
CUST01154,52.0,Male,South,Basic,16,1178.36,1,11,0,3,252,0,0
CUST01155,38.0,Male,East,New,21,617.56,4,17,2,4,356,0,0
CUST01156,54.0,Male,South,Standard,45,2578.61,2,12,0,4,144,0,0
CUST01157,22.0,Female,East,New,119,610.42,4,7,1,4,284,0,0
CUST01158,36.0,Female,Central,Standard,90,1831.68,3,11,1,1,185,1,0
CUST01159,31.0,Male,West,Standard,87,2427.33,5,17,0,3,154,1,0
CUST01160,43.0,Female,North,Basic,82,725.22,2,7,1,5,342,0,0
CUST01161,21.0,Female,West,Standard,62,2863.7,3,8,1,4,118,1,0
CUST01162,42.0,Female,East,Standard,31,1412.64,2,7,2,5,267,0,0
CUST01163,62.0,Female,East,Standard,116,2123.96,2,8,1,4,325,0,0
CUST01164,59.0,Female,West,Basic,42,530.69,4,17,2,5,255,1,0
CUST01165,42.0,Male,East,Basic,12,970.97,3,5,1,5,241,1,0
CUST01166,35.0,Male,South,Standard,65,3122.28,4,15,1,4,171,1,0
CUST01167,57.0,Other,South,Standard,106,2125.77,3,6,2,3,105,0,0
CUST01168,25.0,Male,East,Standard,73,2645.88,1,15,2,4,36,0,0
CUST01169,56.0,Other,East,Basic,3,793.97,3,12,1,4,66,1,0
CUST01170,57.0,Female,South,Standard,115,2842.55,1,13,0,4,185,0,0
CUST01171,31.0,Male,East,Basic,90,1170.6,2,11,2,5,190,1,0
CUST01172,49.0,Male,East,Standard,9,2000.01,3,9,2,3,155,0,0
CUST01173,68.0,Male,West,Standard,106,1956.82,5,12,1,3,227,1,0
CUST01174,55.0,Female,North,Premium,51,4524.12,1,9,2,4,141,1,0
CUST01175,50.0,Male,South,Standard,16,1806.76,1,10,1,3,76,1,0
CUST01176,40.0,Male,West,New,88,498.52,1,8,0,4,146,1,0
CUST01177,32.0,Male,North,Standard,114,1986.52,2,14,2,5,38,0,0
CUST01178,50.0,Male,East,Premium,78,3709.01,4,14,1,4,262,0,0
CUST01179,42.0,Female,East,Standard,3,2103.39,4,8,3,5,126,1,0
CUST01180,34.0,Male,West,Standard,98,1784.45,3,18,2,4,92,0,0
CUST01181,50.0,Female,East,Premium,97,4660.9,4,14,2,4,284,0,0
CUST01182,64.0,Male,Central,Standard,114,2343.73,2,10,2,4,345,0,0
CUST01183,19.0,Male,West,Standard,24,2167.85,1,11,1,2,261,0,1
CUST01184,31.0,Male,North,Basic,73,1049.17,1,14,3,4,108,1,0
CUST01185,57.0,Male,West,Standard,13,1197.29,4,14,0,3,45,1,0
CUST01186,57.0,Other,South,Standard,2,3454.11,3,11,3,5,2,1,0
CUST01187,68.0,Female,West,New,71,502.26,3,14,1,3,201,1,0
CUST01188,56.0,Male,East,Standard,112,1022.1,2,20,3,3,90,1,0
CUST01189,68.0,Female,East,Standard,21,2918.26,2,16,0,4,215,1,0
CUST01190,23.0,Male,Central,Standard,19,1749.17,5,12,2,4,115,0,0
CUST01191,23.0,Male,Central,Standard,89,2826.23,1,8,1,1,319,0,1
CUST01192,20.0,Other,Central,Basic,47,1197.27,3,9,0,2,92,0,0
CUST01193,24.0,Female,North,Standard,22,1257.75,2,13,3,5,326,1,0
CUST01194,68.0,Other,Central,Basic,75,960.14,1,13,1,4,186,1,0
CUST01195,25.0,Male,North,Premium,33,4975.62,3,10,1,2,260,1,1
CUST01196,59.0,Female,Central,Standard,32,2891.06,2,17,2,4,158,0,0
CUST01197,69.0,Male,North,Basic,64,709.81,3,13,1,3,57,1,0
CUST01198,32.0,Male,West,Standard,85,1456.35,3,13,1,3,47,1,0
CUST01199,64.0,Female,West,Basic,39,1154.56,2,14,1,5,222,0,0
CUST01200,46.0,Male,East,Standard,84,1951.56,3,12,0,4,108,0,0
CUST01201,50.0,Female,North,Basic,72,724.1,2,15,4,1,351,1,1
CUST01202,69.0,Female,South,Premium,42,4930.01,1,12,0,5,300,1,0
CUST01203,47.0,Male,East,New,101,319.55,3,6,2,5,180,0,0
CUST01204,56.0,Female,West,Premium,9,4196.16,2,9,0,3,177,0,0
CUST01205,44.0,Female,North,New,25,266.63,1,9,1,4,180,0,0
CUST01206,53.0,Male,Central,Standard,89,1742.24,4,9,1,5,37,1,0
CUST01207,46.0,Female,South,Basic,97,1125.81,2,11,1,4,63,1,0
CUST01208,55.0,Female,West,Standard,2,1401.1,4,8,3,4,268,1,1
CUST01209,50.0,Male,East,New,19,315.31,4,12,3,4,273,1,0
CUST01210,54.0,Female,North,Premium,110,2979.61,2,16,2,4,290,1,0
CUST01211,44.0,Other,South,Premium,20,3693.6,2,9,1,4,354,1,0
CUST01212,,Male,North,Standard,106,2226.26,2,15,1,4,302,0,0
CUST01213,21.0,Female,Central,Premium,105,,2,13,1,1,270,1,1
CUST01214,39.0,Male,East,Premium,106,4264.58,4,18,2,5,269,1,0
CUST01215,19.0,Female,North,New,93,338.6,3,20,0,2,305,1,1
CUST01216,27.0,Female,West,New,70,452.4,1,13,2,4,246,1,0
CUST01217,22.0,Male,East,Standard,17,2420.04,3,6,0,4,178,0,0
CUST01218,27.0,Male,West,New,89,1080.59,5,17,2,4,67,1,0
CUST01219,50.0,Female,North,Standard,102,2549.2,2,12,1,4,277,1,0
CUST01220,55.0,Male,East,Standard,68,2319.06,3,12,2,4,208,0,0
CUST01221,30.0,Female,West,Basic,94,1046.89,3,5,1,2,307,1,1
CUST01222,,Male,Central,Basic,84,1177.25,2,14,1,4,38,0,0
CUST01223,64.0,Female,Central,New,3,569.08,2,10,2,5,119,0,0
CUST01224,53.0,Female,North,Standard,87,1013.73,3,13,1,5,26,1,0
CUST01225,62.0,Female,East,Basic,51,707.8,2,11,0,4,6,1,0
CUST01226,41.0,Male,South,Premium,82,2768.96,2,8,1,3,274,0,0
CUST01227,69.0,Female,East,Premium,26,5063.89,3,19,2,3,233,1,0
CUST01228,32.0,Female,Central,Premium,56,4778.86,3,10,3,3,114,0,0
CUST01229,46.0,Male,West,New,100,563.07,1,16,2,4,134,0,0
CUST01230,25.0,Male,South,Basic,64,937.74,1,9,0,3,313,0,0
CUST01231,22.0,Male,North,Basic,8,1506.75,1,9,1,5,178,0,0
CUST01232,46.0,Female,South,Standard,81,2225.21,2,11,3,5,25,0,0
CUST01233,64.0,Female,North,Standard,95,2470.58,2,9,1,1,48,1,0
CUST01234,21.0,Male,South,Premium,37,2677.95,2,13,4,4,280,1,0
CUST01235,29.0,Female,North,Standard,109,1891.21,1,12,4,5,343,1,0
CUST01236,62.0,Male,North,Standard,97,2286.51,2,16,2,3,301,1,0
CUST01237,19.0,Male,South,Basic,27,746.74,2,6,1,4,299,1,0
CUST01238,44.0,Other,South,Standard,45,1336.24,2,15,2,4,72,1,0
CUST01239,48.0,Female,North,Premium,4,4162.81,2,13,0,3,201,1,1
CUST01240,68.0,Female,Central,Premium,86,1927.15,1,18,1,4,326,1,0
CUST01241,68.0,Male,South,Premium,90,4946.0,4,9,1,5,33,1,0
CUST01242,53.0,Female,East,Standard,96,2422.83,1,10,0,4,97,0,0
CUST01243,53.0,Female,West,New,88,795.31,3,13,0,4,45,0,0
CUST01244,43.0,Male,North,Basic,110,596.35,5,9,1,3,263,0,0
CUST01245,60.0,Female,North,Basic,99,1228.98,2,12,3,5,362,1,0
CUST01246,44.0,Female,West,Standard,37,2830.24,4,12,3,5,70,1,0
CUST01247,22.0,Female,Central,Standard,96,1920.48,1,18,1,3,301,1,0
CUST01248,37.0,Male,West,Premium,71,5020.07,2,15,2,5,293,0,0
CUST01249,28.0,Female,South,New,33,776.93,2,14,0,3,218,1,0
CUST01250,27.0,Female,West,Basic,31,1066.54,1,11,0,2,207,1,1
CUST01251,57.0,Male,North,Premium,55,3274.93,2,11,1,4,172,1,0
CUST01252,55.0,Female,West,Standard,12,3234.2,2,9,2,4,246,1,0
CUST01253,23.0,Female,East,Standard,11,1814.01,3,12,0,4,256,0,1
CUST01254,25.0,Male,South,Basic,88,752.06,5,9,2,4,264,0,0
CUST01255,40.0,Male,West,New,72,621.08,1,17,2,2,264,0,1
CUST01256,,Female,North,Basic,32,813.75,2,6,0,3,5,0,0
CUST01257,43.0,Female,South,Standard,57,1825.63,2,12,2,4,10,0,0
CUST01258,63.0,Female,North,Premium,38,5683.62,2,11,1,3,271,0,0
CUST01259,,Male,Central,Premium,60,4392.7,3,13,0,1,230,1,1
CUST01260,29.0,Other,East,Premium,86,3408.28,2,22,2,2,312,0,1
CUST01261,43.0,Male,Central,Premium,98,4690.77,1,18,1,5,55,1,0
CUST01262,30.0,Male,East,Basic,19,836.14,3,9,0,5,41,0,0
CUST01263,57.0,Female,West,Basic,116,862.13,4,13,0,3,138,0,0
CUST01264,35.0,Male,South,Premium,84,3736.32,2,14,0,3,115,0,0
CUST01265,42.0,Male,West,Basic,56,921.78,2,11,0,4,63,1,0
CUST01266,50.0,Male,East,Premium,14,4622.88,1,11,2,5,344,1,0
CUST01267,64.0,Male,East,Standard,33,1770.19,1,10,2,3,34,1,0
CUST01268,57.0,Male,East,Standard,10,2940.04,1,8,1,5,252,0,1
CUST01269,60.0,Other,North,Standard,80,3545.95,2,14,1,4,197,1,0
CUST01270,29.0,Male,South,Standard,64,1545.98,5,9,3,5,356,1,0
CUST01271,61.0,Female,West,Standard,64,2089.78,2,16,0,2,363,0,1
CUST01272,53.0,Female,West,Standard,62,2402.21,1,18,0,5,252,1,0
CUST01273,,Female,Central,New,68,515.07,1,11,1,4,62,0,0
CUST01274,21.0,Male,East,Premium,91,5414.02,2,10,0,5,225,0,0
CUST01275,22.0,Female,East,Premium,92,6121.39,3,18,1,4,356,1,0
CUST01276,54.0,Female,East,Premium,43,3785.65,2,11,3,4,54,1,0
CUST01277,25.0,Female,West,Basic,80,1130.58,2,12,0,5,159,1,0
CUST01278,59.0,Female,Central,Premium,59,4797.38,2,11,2,4,294,0,0
CUST01279,66.0,Female,North,Basic,52,1037.85,1,6,2,4,25,0,0
CUST01280,45.0,Male,South,Standard,97,2338.58,1,18,2,4,237,1,0
CUST01281,48.0,Female,North,Standard,112,2384.93,1,10,0,5,321,0,0
CUST01282,26.0,Female,West,Basic,19,811.94,1,14,0,5,100,1,0
CUST01283,68.0,Female,East,Premium,21,4473.61,1,5,5,1,228,1,1
CUST01284,46.0,Other,South,Premium,22,4086.11,2,13,0,4,178,1,0
CUST01285,31.0,Male,West,Standard,9,2136.84,3,6,0,5,155,0,0
CUST01286,57.0,Other,West,Basic,9,845.78,3,10,1,4,239,0,1
CUST01287,58.0,Male,West,Standard,73,2080.24,3,10,2,5,143,1,0
CUST01288,39.0,Male,South,Premium,27,4537.22,4,17,0,5,17,1,0
CUST01289,28.0,Male,South,New,17,653.65,1,13,0,5,285,0,0
CUST01290,40.0,Male,Central,Premium,44,4747.08,4,11,1,4,5,1,0
CUST01291,18.0,Female,Central,Basic,45,937.65,2,13,4,5,11,1,0
CUST01292,63.0,Male,North,Basic,8,476.53,2,7,1,5,208,1,1
CUST01293,54.0,Male,South,Standard,80,2759.65,2,18,2,5,81,1,0
CUST01294,38.0,Female,South,Premium,18,5009.83,1,12,1,2,33,1,0
CUST01295,43.0,Female,South,Premium,33,5423.31,5,15,1,3,305,1,0
CUST01296,63.0,Female,Central,Basic,1,1366.71,1,6,2,4,159,0,0
CUST01297,53.0,Female,West,Basic,76,1349.58,2,14,0,4,274,1,0
CUST01298,40.0,Female,East,Basic,6,1120.41,2,21,1,3,115,1,0
CUST01299,18.0,Male,Central,New,41,577.56,1,13,2,2,217,1,1
CUST01300,,Male,South,Basic,55,780.7,1,8,2,3,261,0,0
CUST01301,57.0,Female,Central,Premium,5,4387.77,1,12,2,5,158,1,0
CUST01302,32.0,Male,North,Standard,59,1484.78,1,8,2,5,45,0,0
CUST01303,38.0,Female,South,Basic,80,723.11,4,11,0,5,120,0,0
CUST01304,64.0,Male,North,Standard,18,2390.83,2,14,0,4,215,0,0
CUST01305,26.0,Male,South,Premium,49,3920.08,1,7,4,4,128,1,0
CUST01306,26.0,Female,Central,Basic,82,1229.0,3,10,0,4,254,1,0
CUST01307,27.0,Female,West,Standard,65,1380.11,5,8,3,4,38,1,0
CUST01308,69.0,Female,East,New,83,595.18,1,13,2,4,210,1,0
CUST01309,43.0,Female,North,Basic,54,633.39,1,16,2,4,352,1,0
CUST01310,58.0,Male,Central,Premium,61,4890.89,5,11,1,1,94,1,0
CUST01311,52.0,Male,West,New,8,497.82,1,12,0,4,29,0,0
CUST01312,69.0,Female,Central,Standard,3,3676.45,2,16,0,3,164,0,0
CUST01313,42.0,Female,North,Standard,25,2013.85,1,9,3,1,137,1,0
CUST01314,43.0,Male,East,Standard,69,,5,14,2,4,23,0,0
CUST01315,28.0,Female,Central,Premium,55,4802.8,5,15,1,3,131,1,0
CUST01316,55.0,Male,South,Standard,40,2782.53,4,11,3,4,86,0,0
CUST01317,19.0,Male,West,Premium,83,3308.37,2,12,2,3,184,1,0
CUST01318,24.0,Male,Central,Standard,82,2111.81,2,10,0,4,237,1,0
CUST01319,35.0,Female,West,Standard,50,2799.57,1,9,0,5,184,0,0
CUST01320,44.0,Female,South,Basic,117,1134.63,4,12,3,4,314,0,0
CUST01321,51.0,Male,East,Basic,95,1307.92,4,14,0,4,159,0,0
CUST01322,44.0,Female,East,Premium,33,3909.96,2,8,3,5,11,1,0
CUST01323,34.0,Male,South,Standard,111,3388.39,3,12,3,4,42,0,0
CUST01324,60.0,Male,West,Standard,18,1356.33,1,9,1,3,235,1,0
CUST01325,61.0,Male,Central,Premium,57,4011.31,2,10,2,3,131,1,0
CUST01326,68.0,Male,South,Basic,103,1144.46,3,21,3,4,185,1,0
CUST01327,41.0,Male,North,Basic,16,788.08,2,23,1,4,14,0,0
CUST01328,42.0,Female,West,Premium,80,4203.95,2,9,2,1,302,0,1
CUST01329,24.0,Female,East,Standard,111,1898.68,1,12,3,5,254,1,0
CUST01330,69.0,Female,South,Premium,38,4949.55,4,9,2,2,147,0,0
CUST01331,23.0,Male,East,Basic,41,1052.6,4,7,1,5,60,1,0
CUST01332,41.0,Male,West,Premium,7,,5,8,0,5,292,0,1
CUST01333,50.0,Male,East,New,78,352.97,3,17,3,5,160,1,0
CUST01334,66.0,Male,South,Basic,107,,2,13,1,5,26,1,0
CUST01335,46.0,Female,West,Standard,53,1104.52,1,6,1,2,65,1,0
CUST01336,60.0,Male,North,Basic,63,462.76,5,11,1,4,70,1,0
CUST01337,39.0,Female,South,New,112,551.2,2,10,2,3,173,0,0
CUST01338,43.0,Female,Central,Basic,89,303.55,3,15,0,5,225,1,0
CUST01339,45.0,Male,South,Premium,32,4592.67,3,16,2,3,153,0,0
CUST01340,,Female,West,Standard,38,2202.85,4,9,0,3,40,0,0
CUST01341,38.0,Female,South,Basic,22,680.64,1,9,1,5,146,0,0
CUST01342,66.0,Female,North,Basic,16,444.27,1,8,0,1,98,1,1
CUST01343,24.0,Female,North,Basic,52,906.92,3,13,1,3,248,1,0
CUST01344,34.0,Male,Central,New,29,352.31,4,12,0,4,12,1,0
CUST01345,,Male,East,New,16,633.78,3,8,4,4,24,1,0
CUST01346,58.0,Male,West,New,76,380.75,2,4,0,4,225,1,0
CUST01347,66.0,Male,West,Premium,17,5261.25,2,5,1,4,245,1,0
CUST01348,37.0,Female,East,Standard,101,2153.5,3,9,0,5,171,0,0
CUST01349,39.0,Male,North,Basic,64,1312.68,3,11,1,2,32,0,0
CUST01350,45.0,Female,North,Basic,91,925.38,3,10,4,4,114,0,0
CUST01351,57.0,Female,South,Basic,89,1420.04,1,10,2,4,209,0,0
CUST01352,66.0,Male,Central,Premium,13,4753.93,5,11,0,4,303,0,0
CUST01353,24.0,Male,Central,Basic,72,313.42,2,9,2,4,35,0,0
CUST01354,18.0,Female,Central,Basic,56,433.69,3,10,0,1,205,1,1
CUST01355,49.0,Female,South,Premium,5,4464.8,1,13,0,2,266,1,1
CUST01356,30.0,Female,Central,Standard,12,1315.74,2,9,1,2,65,1,0
CUST01357,47.0,Male,East,Premium,41,4488.54,4,14,2,3,98,1,0
CUST01358,40.0,Male,South,Standard,3,2624.88,1,11,2,2,185,1,1
CUST01359,68.0,Male,East,Premium,99,2875.49,2,12,2,4,238,0,0
CUST01360,36.0,Male,South,Standard,33,2067.97,2,11,0,3,266,1,0
CUST01361,,Female,Central,Standard,86,2216.66,3,14,0,5,232,0,0
CUST01362,47.0,Female,East,Basic,50,1007.27,1,16,1,5,109,0,0
CUST01363,46.0,Female,East,Basic,56,726.9,1,11,2,4,178,0,0
CUST01364,66.0,Female,East,Basic,108,1266.14,5,13,1,4,249,0,0
CUST01365,62.0,Female,South,Standard,9,3053.02,2,11,3,5,324,1,1
CUST01366,46.0,Male,West,Premium,105,5167.86,1,13,0,4,360,1,0
CUST01367,47.0,Male,Central,New,82,618.1,1,14,2,5,5,0,0
CUST01368,33.0,Female,East,Premium,50,3775.37,5,8,0,2,157,0,0
CUST01369,57.0,Male,West,New,29,803.1,1,9,1,5,230,0,0
CUST01370,36.0,Female,Central,Basic,39,1153.48,3,12,2,4,116,1,0
CUST01371,35.0,Female,Central,Standard,91,3071.02,2,15,1,1,261,0,1
CUST01372,18.0,Male,East,New,100,,4,19,2,5,316,1,0
CUST01373,31.0,Female,East,Premium,45,5017.83,3,10,1,5,321,0,0
CUST01374,68.0,Female,South,Standard,17,2037.62,2,15,3,4,127,1,0
CUST01375,64.0,Female,West,Basic,56,1145.93,1,15,1,5,28,0,0
CUST01376,67.0,Female,West,Standard,98,2131.91,4,14,1,2,339,1,1
CUST01377,19.0,Female,East,New,46,293.37,2,5,1,4,228,0,0
CUST01378,,Male,Central,Premium,67,5539.34,5,4,1,3,129,1,0
CUST01379,66.0,Male,East,Standard,69,1598.47,2,13,1,3,29,0,0
CUST01380,67.0,Female,Central,Basic,14,960.48,3,11,1,5,179,1,0
CUST01381,47.0,Female,Central,Basic,67,1231.62,1,16,5,4,164,0,0
CUST01382,55.0,Male,East,Standard,23,1804.3,3,10,1,1,160,1,0
CUST01383,68.0,Male,North,Standard,103,3190.45,2,10,4,4,320,0,0
CUST01384,21.0,Female,West,Basic,94,819.58,2,7,3,3,288,0,0
CUST01385,18.0,Female,Central,Premium,114,3801.06,1,19,0,4,265,0,0
CUST01386,25.0,Female,Central,Basic,109,832.27,1,23,0,3,297,1,0
CUST01387,46.0,Female,North,Basic,61,506.94,1,9,1,5,25,0,0
CUST01388,56.0,Male,South,Basic,23,797.04,2,14,1,3,145,0,0
CUST01389,20.0,Male,North,Basic,27,358.13,4,10,2,4,175,0,0
CUST01390,49.0,Female,North,Standard,54,2657.86,2,11,2,3,8,1,0
CUST01391,27.0,Male,Central,Basic,10,1155.84,3,9,4,4,314,0,1
CUST01392,27.0,Male,West,New,89,,1,11,0,2,109,1,1
CUST01393,36.0,Male,North,Standard,77,2180.51,2,13,3,4,129,1,0
CUST01394,63.0,Female,South,New,16,541.26,2,14,1,3,2,1,0
CUST01395,51.0,Female,East,Standard,41,2298.18,5,13,1,5,10,0,0
CUST01396,50.0,Male,North,Premium,98,5537.8,4,14,1,2,347,1,1
CUST01397,40.0,Male,North,Standard,55,1195.46,2,17,1,5,117,0,0
CUST01398,45.0,Female,South,New,101,546.12,3,17,3,3,319,0,0
CUST01399,49.0,Other,West,Standard,61,2186.44,1,7,0,2,11,0,0
CUST01400,67.0,Male,North,New,86,460.54,2,11,2,3,96,1,0
CUST01401,24.0,Female,North,New,81,100.0,1,11,2,2,93,0,1
CUST01402,46.0,Male,West,Standard,87,2322.34,2,10,2,4,102,0,0
CUST01403,25.0,Female,South,Premium,118,4306.1,1,11,0,5,98,1,0
CUST01404,18.0,Male,North,Basic,100,1060.31,3,14,1,1,282,0,1
CUST01405,20.0,Male,West,Standard,49,1147.12,2,18,0,4,295,1,0
CUST01406,41.0,Female,North,Basic,73,878.78,3,5,4,4,348,1,0
CUST01407,40.0,Female,East,Standard,52,2648.28,2,7,1,3,156,0,0
CUST01408,25.0,Male,Central,Standard,2,2337.26,1,12,1,3,145,0,0
CUST01409,64.0,Female,East,Basic,96,579.13,3,17,1,5,364,0,0
CUST01410,54.0,Male,North,Standard,50,1131.15,4,10,1,1,211,1,1
